Program Time [s],data 0,data 1
29.02424,382.26,476.17
29.04363,381.48,478.48
29.06408,381.26,480.32
29.08516,383.74,479.57
29.10360,381.00,479.76
29.12374,384.97,478.71
29.14377,385.37,476.61
29.16364,381.49,476.43
29.18610,384.83,477.79
29.20580,384.72,478.47
29.22834,383.86,481.17
29.24708,387.53,478.91
29.26661,385.94,482.67
29.28833,385.43,481.47
29.30798,385.91,478.25
29.32764,387.22,479.71
29.34766,385.02,479.30
29.36742,385.49,481.70
29.38688,386.42,482.44
29.40675,385.68,483.56
29.42763,390.27,482.95
29.44753,387.43,481.49
29.46651,391.49,483.54
29.48815,392.03,481.24
29.50740,391.57,481.93
29.52737,389.46,478.67
29.54824,391.01,480.22
29.56687,389.57,482.40
29.58810,391.51,483.45
29.60820,392.57,480.71
29.62723,390.79,478.59
29.64653,391.33,479.09
29.66706,390.48,476.79
29.68667,392.07,476.96
29.70668,393.84,480.85
29.72758,385.15,479.78
29.74694,368.15,472.73
29.76820,347.02,464.39
29.78685,328.95,455.29
29.80687,306.68,447.40
29.82811,286.44,433.39
29.84653,271.55,424.19
29.86821,260.15,423.08
29.88760,254.03,419.55
29.90783,252.06,420.11
29.92672,248.22,418.76
29.94658,250.43,420.30
29.96730,255.96,421.04
29.98697,262.57,422.15
30.00724,269.74,427.85
30.02669,280.78,429.74
30.04809,287.46,435.00
30.06650,299.42,438.45
30.08691,305.47,441.87
30.10823,315.12,442.16
30.12701,325.70,448.21
30.14725,333.23,450.87
30.16744,341.84,454.60
30.18668,348.63,459.18
30.20808,353.29,463.41
30.22737,361.10,466.65
30.24672,364.71,469.15
30.26725,370.09,471.32
30.28642,373.25,473.08
30.30749,376.37,475.62
30.32731,379.90,476.28
30.34702,383.44,478.92
30.36766,385.59,482.53
30.38849,388.73,482.39
30.40814,387.87,482.48
30.42823,390.31,482.95
30.44677,392.53,483.08
30.46745,390.58,482.98
30.48752,392.70,485.22
30.50833,393.83,483.10
